scene,link,bin_seconds,participant,elapsed_s,latency_ms,q1_ms,q3_ms,n_available
supermarket,MoCap→VR,1,P5,117.500000,10.655000,,,1
supermarket,MoCap→VR,1,P5,118.500000,10.740000,,,1
supermarket,MoCap→VR,1,P5,119.500000,10.795000,,,1
supermarket,MoCap→VR,1,P5,120.500000,10.240000,,,1
supermarket,MoCap→VR,1,P5,121.500000,10.205000,,,1
supermarket,MoCap→VR,1,P5,122.500000,9.955000,,,1
supermarket,MoCap→VR,1,P5,123.500000,10.105000,,,1
supermarket,MoCap→VR,1,P5,124.500000,10.340000,,,1
supermarket,MoCap→VR,1,P5,125.500000,10.100000,,,1
supermarket,MoCap→VR,1,P5,126.500000,10.325000,,,1
supermarket,MoCap→VR,1,P5,127.500000,10.485000,,,1
supermarket,MoCap→VR,1,P5,128.500000,9.970000,,,1
supermarket,MoCap→VR,1,P5,129.500000,10.050000,,,1
supermarket,MoCap→VR,1,P5,130.500000,9.850000,,,1
supermarket,MoCap→VR,1,P5,131.500000,9.775000,,,1
supermarket,MoCap→VR,1,P5,132.500000,9.995000,,,1
supermarket,MoCap→VR,1,P5,133.500000,10.340000,,,1
supermarket,MoCap→VR,1,P5,134.500000,10.045000,,,1
supermarket,MoCap→VR,1,P5,135.500000,9.915000,,,1
supermarket,MoCap→VR,1,P5,136.500000,10.135000,,,1
supermarket,MoCap→VR,1,P5,137.500000,9.600000,,,1
supermarket,MoCap→VR,1,P5,138.500000,10.190000,,,1
supermarket,MoCap→VR,1,P5,139.500000,9.930000,,,1
supermarket,MoCap→VR,1,P5,140.500000,9.720000,,,1
supermarket,MoCap→VR,1,P5,141.500000,9.660000,,,1
supermarket,MoCap→VR,1,P5,142.500000,10.260000,,,1
supermarket,MoCap→VR,1,P5,143.500000,10.200000,,,1
supermarket,MoCap→VR,1,P5,144.500000,9.705000,,,1
supermarket,MoCap→VR,1,P5,145.500000,10.120000,,,1
supermarket,MoCap→VR,1,P5,146.500000,10.195000,,,1
supermarket,MoCap→VR,1,P5,147.500000,9.870000,,,1
supermarket,MoCap→VR,1,P5,148.500000,10.485000,,,1
supermarket,MoCap→VR,1,P5,149.500000,9.750000,,,1
supermarket,MoCap→VR,1,P5,150.500000,9.915000,,,1
supermarket,MoCap→VR,1,P5,151.500000,9.755000,,,1
supermarket,MoCap→VR,1,P5,152.500000,10.255000,,,1
supermarket,MoCap→VR,1,P5,153.500000,9.915000,,,1
supermarket,MoCap→VR,1,P5,154.500000,9.930000,,,1
supermarket,MoCap→VR,1,P5,155.500000,10.370000,,,1
supermarket,MoCap→VR,1,P5,156.500000,10.330000,,,1
supermarket,MoCap→VR,1,P5,157.500000,10.525000,,,1
supermarket,MoCap→VR,1,P5,158.500000,10.010000,,,1
supermarket,MoCap→VR,1,P5,159.500000,10.055000,,,1
supermarket,MoCap→VR,1,P5,160.500000,9.835000,,,1
supermarket,MoCap→VR,1,P5,161.500000,10.430000,,,1
supermarket,MoCap→VR,1,P5,162.500000,10.310000,,,1
supermarket,MoCap→VR,1,P5,163.500000,10.410000,,,1
supermarket,MoCap→VR,1,P5,164.500000,10.350000,,,1
supermarket,MoCap→VR,1,P5,165.500000,10.660000,,,1
supermarket,MoCap→VR,1,P5,166.500000,10.485000,,,1
supermarket,MoCap→VR,1,P5,167.500000,10.640000,,,1
supermarket,MoCap→VR,1,P5,168.500000,10.605000,,,1
supermarket,MoCap→VR,1,P5,169.500000,10.565000,,,1
supermarket,MoCap→VR,1,P5,170.500000,10.195000,,,1
supermarket,MoCap→VR,1,P5,171.500000,9.900000,,,1
supermarket,MoCap→VR,1,P5,172.500000,10.220000,,,1
supermarket,MoCap→VR,1,P5,173.500000,10.710000,,,1
supermarket,MoCap→VR,1,P5,174.500000,10.520000,,,1
supermarket,MoCap→VR,1,P5,175.500000,10.325000,,,1
supermarket,MoCap→VR,1,P5,176.500000,10.340000,,,1
supermarket,MoCap→VR,1,P5,177.500000,10.170000,,,1
supermarket,MoCap→VR,1,P5,178.500000,10.510000,,,1
supermarket,MoCap→VR,1,P5,179.500000,10.695000,,,1
supermarket,MoCap→VR,1,P5,180.500000,10.010000,,,1
supermarket,MoCap→VR,1,P5,181.500000,9.895000,,,1
supermarket,MoCap→VR,1,P5,182.500000,10.025000,,,1
supermarket,MoCap→VR,1,P5,183.500000,9.740000,,,1
supermarket,MoCap→VR,1,P5,184.500000,9.995000,,,1
supermarket,MoCap→VR,1,P5,185.500000,10.145000,,,1
supermarket,MoCap→VR,1,P5,186.500000,9.975000,,,1
supermarket,MoCap→VR,1,P5,187.500000,10.215000,,,1
supermarket,MoCap→VR,1,P5,188.500000,10.050000,,,1
supermarket,MoCap→VR,1,P5,189.500000,10.600000,,,1
supermarket,MoCap→VR,1,P5,190.500000,10.505000,,,1
supermarket,MoCap→VR,1,P5,191.500000,10.155000,,,1
supermarket,MoCap→VR,1,P5,192.500000,9.925000,,,1
supermarket,MoCap→VR,1,P5,193.500000,10.090000,,,1
supermarket,MoCap→VR,1,P5,194.500000,10.265000,,,1
supermarket,MoCap→VR,1,P5,195.500000,10.185000,,,1
supermarket,MoCap→VR,1,P5,196.500000,10.175000,,,1
supermarket,MoCap→VR,1,P5,197.500000,10.700000,,,1
supermarket,MoCap→VR,1,P5,198.500000,10.855000,,,1
supermarket,MoCap→VR,1,P5,199.500000,10.075000,,,1
supermarket,MoCap→VR,1,P5,200.500000,10.135000,,,1
supermarket,MoCap→VR,1,P5,201.500000,9.840000,,,1
supermarket,MoCap→VR,1,P5,202.500000,10.270000,,,1
supermarket,MoCap→VR,1,P5,203.500000,10.190000,,,1
supermarket,MoCap→VR,1,P5,204.500000,10.085000,,,1
supermarket,MoCap→VR,1,P5,205.500000,10.275000,,,1
supermarket,MoCap→VR,1,P5,206.500000,9.980000,,,1
supermarket,MoCap→VR,1,P5,207.500000,10.090000,,,1
supermarket,MoCap→VR,1,P5,208.500000,10.310000,,,1
supermarket,MoCap→VR,1,P5,209.500000,10.105000,,,1
supermarket,MoCap→VR,1,P5,210.500000,10.120000,,,1
supermarket,MoCap→VR,1,P5,211.500000,10.385000,,,1
supermarket,MoCap→VR,1,P5,212.500000,10.280000,,,1
supermarket,MoCap→VR,1,P5,213.500000,10.615000,,,1
supermarket,MoCap→VR,1,P5,214.500000,9.970000,,,1
supermarket,MoCap→VR,1,P5,215.500000,10.535000,,,1
supermarket,MoCap→VR,1,P5,216.500000,10.210000,,,1
supermarket,MoCap→VR,1,P5,217.500000,10.105000,,,1
supermarket,MoCap→VR,1,P5,218.500000,10.010000,,,1
supermarket,MoCap→VR,1,P5,219.500000,10.680000,,,1
supermarket,MoCap→VR,1,P5,220.500000,10.195000,,,1
supermarket,MoCap→VR,1,P5,221.500000,10.490000,,,1
supermarket,MoCap→VR,1,P5,222.500000,10.490000,,,1
supermarket,MoCap→VR,1,P5,223.500000,10.300000,,,1
supermarket,MoCap→VR,1,P5,224.500000,10.275000,,,1
supermarket,MoCap→VR,1,P5,225.500000,10.660000,,,1
supermarket,MoCap→VR,1,P5,226.500000,10.740000,,,1
supermarket,MoCap→VR,1,P5,227.500000,11.010000,,,1
supermarket,MoCap→VR,1,P5,228.500000,10.605000,,,1
supermarket,MoCap→VR,1,P5,229.500000,10.840000,,,1
supermarket,MoCap→VR,1,P5,230.500000,10.425000,,,1
supermarket,MoCap→VR,1,P5,231.500000,10.325000,,,1
supermarket,MoCap→VR,1,P5,232.500000,10.735000,,,1
supermarket,MoCap→VR,1,P5,233.500000,10.110000,,,1
supermarket,MoCap→VR,1,P5,234.500000,10.575000,,,1
supermarket,MoCap→VR,1,P5,235.500000,10.340000,,,1
supermarket,MoCap→VR,1,P5,236.500000,10.630000,,,1
supermarket,MoCap→VR,1,P5,237.500000,10.660000,,,1
supermarket,MoCap→VR,1,P5,238.500000,10.810000,,,1
supermarket,MoCap→VR,1,P5,239.500000,10.510000,,,1
supermarket,MoCap→VR,1,P5,240.500000,10.220000,,,1
supermarket,MoCap→VR,1,P5,241.500000,10.340000,,,1
supermarket,MoCap→VR,1,P5,242.500000,10.860000,,,1
supermarket,MoCap→VR,1,P5,243.500000,10.580000,,,1
supermarket,MoCap→VR,1,P5,244.500000,10.270000,,,1
supermarket,MoCap→VR,1,P5,245.500000,10.175000,,,1
supermarket,MoCap→VR,1,P5,246.500000,10.455000,,,1
supermarket,MoCap→VR,1,P5,247.500000,10.095000,,,1
supermarket,MoCap→VR,1,P5,248.500000,10.235000,,,1
supermarket,MoCap→VR,1,P5,249.500000,10.780000,,,1
supermarket,MoCap→VR,1,P5,250.500000,10.005000,,,1
supermarket,MoCap→VR,1,P5,251.500000,9.690000,,,1
supermarket,MoCap→VR,1,P5,252.500000,10.080000,,,1
supermarket,MoCap→VR,1,P5,253.500000,10.210000,,,1
supermarket,MoCap→VR,1,P5,254.500000,10.170000,,,1
supermarket,MoCap→VR,1,P5,255.500000,10.165000,,,1
supermarket,MoCap→VR,1,P5,256.500000,10.060000,,,1
supermarket,MoCap→VR,1,P5,257.500000,10.315000,,,1
supermarket,MoCap→VR,1,P5,258.500000,10.070000,,,1
supermarket,MoCap→VR,1,P5,259.500000,10.060000,,,1
supermarket,MoCap→VR,1,P5,260.500000,9.615000,,,1
supermarket,MoCap→VR,1,P5,261.500000,9.150000,,,1
supermarket,MoCap→VR,1,P5,262.500000,9.470000,,,1
supermarket,MoCap→VR,1,P5,263.500000,9.650000,,,1
supermarket,MoCap→VR,1,P5,264.500000,10.265000,,,1
supermarket,MoCap→VR,1,P5,265.500000,10.115000,,,1
supermarket,MoCap→VR,1,P5,266.500000,10.220000,,,1
supermarket,MoCap→VR,1,P5,267.500000,10.305000,,,1
supermarket,MoCap→VR,1,P5,268.500000,10.165000,,,1
supermarket,MoCap→VR,1,P5,269.500000,10.125000,,,1
supermarket,MoCap→VR,1,P5,270.500000,10.230000,,,1
supermarket,MoCap→VR,1,P5,271.500000,10.220000,,,1
supermarket,MoCap→VR,1,P5,272.500000,10.460000,,,1
supermarket,MoCap→VR,1,P5,273.500000,9.935000,,,1
supermarket,MoCap→VR,1,P5,274.500000,9.615000,,,1
supermarket,MoCap→VR,1,P5,275.500000,10.410000,,,1
supermarket,MoCap→VR,1,P5,276.500000,10.210000,,,1
supermarket,MoCap→VR,1,P5,277.500000,10.145000,,,1
supermarket,MoCap→VR,1,P5,278.500000,10.340000,,,1
supermarket,MoCap→VR,1,P5,279.500000,10.720000,,,1
supermarket,MoCap→VR,1,P5,280.500000,10.530000,,,1
supermarket,MoCap→VR,1,P5,281.500000,10.560000,,,1
supermarket,MoCap→VR,1,P5,282.500000,10.730000,,,1
supermarket,MoCap→VR,1,P5,283.500000,10.690000,,,1
supermarket,MoCap→VR,1,P5,284.500000,9.990000,,,1
supermarket,MoCap→VR,1,P5,285.500000,9.950000,,,1
supermarket,MoCap→VR,1,P5,286.500000,10.515000,,,1
supermarket,MoCap→VR,1,P5,287.500000,10.875000,,,1
supermarket,MoCap→VR,1,P5,288.500000,10.790000,,,1
supermarket,MoCap→VR,1,P5,289.500000,11.050000,,,1
supermarket,MoCap→VR,1,P5,290.500000,10.025000,,,1
supermarket,MoCap→VR,1,P5,291.500000,10.000000,,,1
supermarket,MoCap→VR,1,P5,292.500000,10.350000,,,1
supermarket,MoCap→VR,1,P5,293.500000,9.970000,,,1
supermarket,MoCap→VR,1,P5,294.500000,9.905000,,,1
supermarket,MoCap→VR,1,P5,295.500000,10.115000,,,1
supermarket,MoCap→VR,1,P5,296.500000,10.435000,,,1
supermarket,MoCap→VR,1,P5,297.500000,10.310000,,,1
supermarket,MoCap→VR,1,P5,298.500000,10.455000,,,1
supermarket,MoCap→VR,1,P5,299.500000,10.255000,,,1
supermarket,MoCap→VR,1,P6,0.500000,10.040000,,,1
supermarket,MoCap→VR,1,P6,1.500000,10.455000,,,1
supermarket,MoCap→VR,1,P6,2.500000,9.820000,,,1
supermarket,MoCap→VR,1,P6,3.500000,10.275000,,,1
supermarket,MoCap→VR,1,P6,4.500000,10.175000,,,1
supermarket,MoCap→VR,1,P6,5.500000,10.350000,,,1
supermarket,MoCap→VR,1,P6,6.500000,10.225000,,,1
supermarket,MoCap→VR,1,P6,7.500000,10.020000,,,1
supermarket,MoCap→VR,1,P6,8.500000,10.400000,,,1
supermarket,MoCap→VR,1,P6,9.500000,10.595000,,,1
supermarket,MoCap→VR,1,P6,10.500000,10.020000,,,1
supermarket,MoCap→VR,1,P6,11.500000,9.530000,,,1
supermarket,MoCap→VR,1,P6,12.500000,9.950000,,,1
supermarket,MoCap→VR,1,P6,13.500000,9.795000,,,1
supermarket,MoCap→VR,1,P6,14.500000,9.855000,,,1
supermarket,MoCap→VR,1,P6,15.500000,9.995000,,,1
supermarket,MoCap→VR,1,P6,16.500000,10.085000,,,1
supermarket,MoCap→VR,1,P6,17.500000,10.135000,,,1
supermarket,MoCap→VR,1,P6,18.500000,9.865000,,,1
supermarket,MoCap→VR,1,P6,19.500000,10.710000,,,1
supermarket,MoCap→VR,1,P6,20.500000,10.390000,,,1
supermarket,MoCap→VR,1,P6,21.500000,10.135000,,,1
supermarket,MoCap→VR,1,P6,22.500000,10.450000,,,1
supermarket,MoCap→VR,1,P6,23.500000,10.610000,,,1
supermarket,MoCap→VR,1,P6,24.500000,10.975000,,,1
supermarket,MoCap→VR,1,P6,25.500000,10.130000,,,1
supermarket,MoCap→VR,1,P6,26.500000,10.290000,,,1
supermarket,MoCap→VR,1,P6,27.500000,10.160000,,,1
supermarket,MoCap→VR,1,P6,28.500000,11.205000,,,1
supermarket,MoCap→VR,1,P6,29.500000,10.560000,,,1
supermarket,MoCap→VR,1,P6,30.500000,10.390000,,,1
supermarket,MoCap→VR,1,P6,31.500000,10.140000,,,1
supermarket,MoCap→VR,1,P6,32.500000,10.315000,,,1
supermarket,MoCap→VR,1,P6,33.500000,10.290000,,,1
supermarket,MoCap→VR,1,P6,34.500000,10.540000,,,1
supermarket,MoCap→VR,1,P6,35.500000,10.710000,,,1
supermarket,MoCap→VR,1,P6,36.500000,9.740000,,,1
supermarket,MoCap→VR,1,P6,37.500000,10.120000,,,1
supermarket,MoCap→VR,1,P6,38.500000,10.520000,,,1
supermarket,MoCap→VR,1,P6,39.500000,10.470000,,,1
supermarket,MoCap→VR,1,P6,40.500000,10.440000,,,1
supermarket,MoCap→VR,1,P6,41.500000,10.365000,,,1
supermarket,MoCap→VR,1,P6,42.500000,10.365000,,,1
supermarket,MoCap→VR,1,P6,43.500000,10.465000,,,1
supermarket,MoCap→VR,1,P6,44.500000,10.475000,,,1
supermarket,MoCap→VR,1,P6,45.500000,10.605000,,,1
supermarket,MoCap→VR,1,P6,46.500000,10.120000,,,1
supermarket,MoCap→VR,1,P6,47.500000,10.950000,,,1
supermarket,MoCap→VR,1,P6,48.500000,10.710000,,,1
supermarket,MoCap→VR,1,P6,49.500000,10.185000,,,1
supermarket,MoCap→VR,1,P6,50.500000,10.000000,,,1
supermarket,MoCap→VR,1,P6,51.500000,9.775000,,,1
supermarket,MoCap→VR,1,P6,52.500000,10.200000,,,1
supermarket,MoCap→VR,1,P6,53.500000,10.460000,,,1
supermarket,MoCap→VR,1,P6,54.500000,10.245000,,,1
supermarket,MoCap→VR,1,P6,55.500000,10.420000,,,1
supermarket,MoCap→VR,1,P6,56.500000,10.515000,,,1
supermarket,MoCap→VR,1,P6,57.500000,10.550000,,,1
supermarket,MoCap→VR,1,P6,58.500000,10.435000,,,1
supermarket,MoCap→VR,1,P6,59.500000,10.085000,,,1
supermarket,MoCap→VR,1,P6,60.500000,9.585000,,,1
supermarket,MoCap→VR,1,P6,61.500000,10.225000,,,1
supermarket,MoCap→VR,1,P6,62.500000,10.000000,,,1
supermarket,MoCap→VR,1,P6,63.500000,10.100000,,,1
supermarket,MoCap→VR,1,P6,64.500000,10.060000,,,1
supermarket,MoCap→VR,1,P6,65.500000,10.120000,,,1
supermarket,MoCap→VR,1,P6,66.500000,10.310000,,,1
supermarket,MoCap→VR,1,P6,67.500000,10.570000,,,1
supermarket,MoCap→VR,1,P6,68.500000,10.315000,,,1
supermarket,MoCap→VR,1,P6,69.500000,10.270000,,,1
supermarket,MoCap→VR,1,P6,70.500000,10.215000,,,1
supermarket,MoCap→VR,1,P6,71.500000,10.330000,,,1
supermarket,MoCap→VR,1,P6,72.500000,10.235000,,,1
supermarket,MoCap→VR,1,P6,73.500000,10.825000,,,1
supermarket,MoCap→VR,1,P6,74.500000,10.745000,,,1
supermarket,MoCap→VR,1,P6,75.500000,10.485000,,,1
supermarket,MoCap→VR,1,P6,76.500000,10.120000,,,1
supermarket,MoCap→VR,1,P6,77.500000,10.240000,,,1
supermarket,MoCap→VR,1,P6,78.500000,10.450000,,,1
supermarket,MoCap→VR,1,P6,79.500000,10.460000,,,1
supermarket,MoCap→VR,1,P6,80.500000,10.300000,,,1
supermarket,MoCap→VR,1,P6,81.500000,10.470000,,,1
supermarket,MoCap→VR,1,P6,82.500000,10.310000,,,1
supermarket,MoCap→VR,1,P6,83.500000,10.045000,,,1
supermarket,MoCap→VR,1,P6,84.500000,10.610000,,,1
supermarket,MoCap→VR,1,P6,85.500000,10.685000,,,1
supermarket,MoCap→VR,1,P6,86.500000,10.335000,,,1
supermarket,MoCap→VR,1,P6,87.500000,10.700000,,,1
supermarket,MoCap→VR,1,P6,88.500000,10.335000,,,1
supermarket,MoCap→VR,1,P6,89.500000,10.105000,,,1
supermarket,MoCap→VR,1,P6,90.500000,10.425000,,,1
supermarket,MoCap→VR,1,P6,91.500000,10.580000,,,1
supermarket,MoCap→VR,1,P6,92.500000,11.070000,,,1
supermarket,MoCap→VR,1,P6,93.500000,11.085000,,,1
supermarket,MoCap→VR,1,P6,94.500000,11.350000,,,1
supermarket,MoCap→VR,1,P6,95.500000,10.805000,,,1
supermarket,MoCap→VR,1,P6,96.500000,10.935000,,,1
supermarket,MoCap→VR,1,P6,97.500000,10.575000,,,1
supermarket,MoCap→VR,1,P6,98.500000,10.665000,,,1
supermarket,MoCap→VR,1,P6,99.500000,10.680000,,,1
supermarket,MoCap→VR,1,P6,100.500000,10.045000,,,1
supermarket,MoCap→VR,1,P6,101.500000,9.935000,,,1
supermarket,MoCap→VR,1,P6,102.500000,10.315000,,,1
supermarket,MoCap→VR,1,P6,103.500000,10.300000,,,1
supermarket,MoCap→VR,1,P6,104.500000,10.290000,,,1
supermarket,MoCap→VR,1,P6,105.500000,10.535000,,,1
supermarket,MoCap→VR,1,P6,106.500000,9.890000,,,1
supermarket,MoCap→VR,1,P6,107.500000,10.530000,,,1
supermarket,MoCap→VR,1,P6,108.500000,10.340000,,,1
supermarket,MoCap→VR,1,P6,109.500000,10.540000,,,1
supermarket,MoCap→VR,1,P6,110.500000,9.995000,,,1
supermarket,MoCap→VR,1,P6,111.500000,10.095000,,,1
supermarket,MoCap→VR,1,P6,112.500000,10.560000,,,1
supermarket,MoCap→VR,1,P6,113.500000,10.430000,,,1
supermarket,MoCap→VR,1,P6,114.500000,10.285000,,,1
supermarket,MoCap→VR,1,P6,115.500000,10.160000,,,1
supermarket,MoCap→VR,1,P6,116.500000,10.505000,,,1
supermarket,MoCap→VR,1,P6,117.500000,10.925000,,,1
supermarket,MoCap→VR,1,P6,118.500000,10.660000,,,1
supermarket,MoCap→VR,1,P6,119.500000,10.415000,,,1
supermarket,MoCap→VR,1,P6,120.500000,10.840000,,,1
supermarket,MoCap→VR,1,P6,121.500000,10.535000,,,1
supermarket,MoCap→VR,1,P6,122.500000,10.680000,,,1
supermarket,MoCap→VR,1,P6,123.500000,10.530000,,,1
supermarket,MoCap→VR,1,P6,124.500000,10.845000,,,1
supermarket,MoCap→VR,1,P6,125.500000,10.670000,,,1
supermarket,MoCap→VR,1,P6,126.500000,11.110000,,,1
supermarket,MoCap→VR,1,P6,127.500000,10.610000,,,1
supermarket,MoCap→VR,1,P6,128.500000,10.655000,,,1
supermarket,MoCap→VR,1,P6,129.500000,10.260000,,,1
supermarket,MoCap→VR,1,P6,130.500000,10.145000,,,1
supermarket,MoCap→VR,1,P6,131.500000,10.970000,,,1
supermarket,MoCap→VR,1,P6,132.500000,10.485000,,,1
supermarket,MoCap→VR,1,P6,133.500000,10.790000,,,1
supermarket,MoCap→VR,1,P6,134.500000,11.140000,,,1
supermarket,MoCap→VR,1,P6,135.500000,11.430000,,,1
supermarket,MoCap→VR,1,P6,136.500000,11.135000,,,1
supermarket,MoCap→VR,1,P6,137.500000,10.760000,,,1
supermarket,MoCap→VR,1,P6,138.500000,10.950000,,,1
supermarket,MoCap→VR,1,P6,139.500000,11.025000,,,1
supermarket,MoCap→VR,1,P6,140.500000,11.130000,,,1
supermarket,MoCap→VR,1,P6,141.500000,11.050000,,,1
supermarket,MoCap→VR,1,P6,142.500000,10.675000,,,1
supermarket,MoCap→VR,1,P6,143.500000,10.985000,,,1
supermarket,MoCap→VR,1,P6,144.500000,11.010000,,,1
supermarket,MoCap→VR,1,P6,145.500000,10.755000,,,1
supermarket,MoCap→VR,1,P6,146.500000,11.410000,,,1
supermarket,MoCap→VR,1,P6,147.500000,11.575000,,,1
supermarket,MoCap→VR,1,P6,148.500000,11.260000,,,1
supermarket,MoCap→VR,1,P6,149.500000,11.020000,,,1
supermarket,MoCap→VR,1,P6,150.500000,10.560000,,,1
supermarket,MoCap→VR,1,P6,151.500000,10.155000,,,1
supermarket,MoCap→VR,1,P6,152.500000,10.830000,,,1
supermarket,MoCap→VR,1,P6,153.500000,10.305000,,,1
supermarket,MoCap→VR,1,P6,154.500000,10.600000,,,1
supermarket,MoCap→VR,1,P6,155.500000,10.630000,,,1
supermarket,MoCap→VR,1,P6,156.500000,10.525000,,,1
supermarket,MoCap→VR,1,P6,157.500000,10.600000,,,1
supermarket,MoCap→VR,1,P6,158.500000,10.935000,,,1
supermarket,MoCap→VR,1,P6,159.500000,10.985000,,,1
supermarket,MoCap→VR,1,P6,160.500000,10.650000,,,1
supermarket,MoCap→VR,1,P6,161.500000,10.420000,,,1
supermarket,MoCap→VR,1,P6,162.500000,10.605000,,,1
supermarket,MoCap→VR,1,P6,163.500000,10.890000,,,1
supermarket,MoCap→VR,1,P6,164.500000,10.550000,,,1
supermarket,MoCap→VR,1,P6,165.500000,10.455000,,,1
supermarket,MoCap→VR,1,P6,166.500000,10.415000,,,1
supermarket,MoCap→VR,1,P6,167.500000,10.225000,,,1
supermarket,MoCap→VR,1,P6,168.500000,11.220000,,,1
supermarket,MoCap→VR,1,P6,169.500000,10.670000,,,1
supermarket,MoCap→VR,1,P6,170.500000,10.465000,,,1
supermarket,MoCap→VR,1,P6,171.500000,10.615000,,,1
supermarket,MoCap→VR,1,P6,172.500000,11.195000,,,1
supermarket,MoCap→VR,1,P6,173.500000,11.200000,,,1
supermarket,MoCap→VR,1,P6,174.500000,10.300000,,,1
supermarket,MoCap→VR,1,P6,175.500000,10.175000,,,1
supermarket,MoCap→VR,1,P6,176.500000,10.270000,,,1
supermarket,MoCap→VR,1,P6,177.500000,10.145000,,,1
supermarket,MoCap→VR,1,P6,178.500000,10.165000,,,1
supermarket,MoCap→VR,1,P6,179.500000,10.490000,,,1
supermarket,MoCap→VR,1,P6,180.500000,10.495000,,,1
supermarket,MoCap→VR,1,P6,181.500000,10.495000,,,1
supermarket,MoCap→VR,1,P6,182.500000,10.470000,,,1
supermarket,MoCap→VR,1,P6,183.500000,10.565000,,,1
supermarket,MoCap→VR,1,P6,184.500000,10.875000,,,1
supermarket,MoCap→VR,1,P6,185.500000,10.900000,,,1
supermarket,MoCap→VR,1,P6,186.500000,11.140000,,,1
supermarket,MoCap→VR,1,P6,187.500000,10.725000,,,1
supermarket,MoCap→VR,1,P6,188.500000,10.700000,,,1
supermarket,MoCap→VR,1,P6,189.500000,10.890000,,,1
supermarket,MoCap→VR,1,P6,190.500000,10.480000,,,1
supermarket,MoCap→VR,1,P6,191.500000,10.500000,,,1
supermarket,MoCap→VR,1,P6,192.500000,10.670000,,,1
supermarket,MoCap→VR,1,P6,193.500000,10.390000,,,1
supermarket,MoCap→VR,1,P6,194.500000,10.580000,,,1
supermarket,MoCap→VR,1,P6,195.500000,10.380000,,,1
supermarket,MoCap→VR,1,P6,196.500000,10.565000,,,1
supermarket,MoCap→VR,1,P6,197.500000,10.335000,,,1
supermarket,MoCap→VR,1,P6,198.500000,10.650000,,,1
supermarket,MoCap→VR,1,P6,199.500000,10.800000,,,1
supermarket,MoCap→VR,1,P6,200.500000,11.210000,,,1
supermarket,MoCap→VR,1,P6,201.500000,10.130000,,,1
supermarket,MoCap→VR,1,P6,202.500000,10.280000,,,1
supermarket,MoCap→VR,1,P6,203.500000,10.705000,,,1
supermarket,MoCap→VR,1,P6,204.500000,11.045000,,,1
supermarket,MoCap→VR,1,P6,205.500000,11.315000,,,1
supermarket,MoCap→VR,1,P6,206.500000,10.425000,,,1
supermarket,MoCap→VR,1,P6,207.500000,10.825000,,,1
supermarket,MoCap→VR,1,P6,208.500000,10.605000,,,1
supermarket,MoCap→VR,1,P6,209.500000,10.785000,,,1
supermarket,MoCap→VR,1,P6,210.500000,10.495000,,,1
supermarket,MoCap→VR,1,P6,211.500000,10.965000,,,1
supermarket,MoCap→VR,1,P6,212.500000,10.790000,,,1
supermarket,MoCap→VR,1,P6,213.500000,10.290000,,,1
supermarket,MoCap→VR,1,P6,214.500000,11.210000,,,1
supermarket,MoCap→VR,1,P6,215.500000,10.330000,,,1
supermarket,MoCap→VR,1,P6,216.500000,10.805000,,,1
supermarket,MoCap→VR,1,P6,217.500000,10.565000,,,1
supermarket,MoCap→VR,1,P6,218.500000,11.145000,,,1
supermarket,MoCap→VR,1,P6,219.500000,11.225000,,,1
supermarket,MoCap→VR,1,P6,220.500000,10.655000,,,1
supermarket,MoCap→VR,1,P6,221.500000,10.445000,,,1
supermarket,MoCap→VR,1,P6,222.500000,10.255000,,,1
supermarket,MoCap→VR,1,P6,223.500000,10.720000,,,1
supermarket,MoCap→VR,1,P6,224.500000,10.295000,,,1
supermarket,MoCap→VR,1,P6,225.500000,10.450000,,,1
supermarket,MoCap→VR,1,P6,226.500000,10.790000,,,1
supermarket,MoCap→VR,1,P6,227.500000,10.480000,,,1
supermarket,MoCap→VR,1,P6,228.500000,11.120000,,,1
supermarket,MoCap→VR,1,P6,229.500000,11.370000,,,1
supermarket,MoCap→VR,1,P6,230.500000,10.435000,,,1
supermarket,MoCap→VR,1,P6,231.500000,10.930000,,,1
supermarket,MoCap→VR,1,P6,232.500000,10.915000,,,1
supermarket,MoCap→VR,1,P6,233.500000,10.755000,,,1
supermarket,MoCap→VR,1,P6,234.500000,10.490000,,,1
supermarket,MoCap→VR,1,P6,235.500000,10.280000,,,1
supermarket,MoCap→VR,1,P6,236.500000,10.420000,,,1
supermarket,MoCap→VR,1,P6,237.500000,10.410000,,,1
supermarket,MoCap→VR,1,P6,238.500000,10.905000,,,1
supermarket,MoCap→VR,1,P6,239.500000,10.425000,,,1
supermarket,MoCap→VR,1,P6,240.500000,10.355000,,,1
supermarket,MoCap→VR,1,P6,241.500000,10.820000,,,1
supermarket,MoCap→VR,1,P6,242.500000,10.225000,,,1
supermarket,MoCap→VR,1,P6,243.500000,10.220000,,,1
