序号,采集时间,商品ID,商品名称,位置X,位置Y,位置Z,旋转X,旋转Y,旋转Z
852,2026-08-14 21:51:10.359,204,YeZiZhi (1)(Clone),-0.210000,0.890000,-1.930000,358.368800,359.750300,0.844513
853,2026-08-14 21:51:10.359,205,YeZiZhi (2)(Clone),-0.040000,0.930000,-1.830000,359.992400,76.738300,269.856500
854,2026-08-14 21:51:10.744,205,YeZiZhi (2)(Clone),-0.040000,0.930000,-1.830000,1.806683,76.751890,270.159300
855,2026-08-14 21:51:10.796,162,ShaoXianCao (3)(Clone),-0.310000,0.890000,-1.920000,358.875700,359.918900,0.195994
856,2026-08-14 21:51:10.797,203,YeZiZhi(Clone),-0.200000,0.900000,-1.830000,344.881000,31.198640,4.801656
857,2026-08-14 21:51:10.797,204,YeZiZhi (1)(Clone),-0.210000,0.890000,-1.930000,359.920300,359.762500,359.762500
858,2026-08-14 21:51:10.797,205,YeZiZhi (2)(Clone),-0.040000,0.930000,-1.830000,356.598600,76.504430,269.609400
859,2026-08-14 21:51:10.866,162,ShaoXianCao (3)(Clone),-0.310000,0.890000,-1.920000,357.614800,359.642600,1.808382
860,2026-08-14 21:51:10.866,203,YeZiZhi(Clone),-0.225177,0.910000,-1.827588,341.496400,3.788456,16.277540
861,2026-08-14 21:51:10.866,204,YeZiZhi (1)(Clone),-0.210000,0.890000,-1.930000,359.129100,359.444900,0.083429
862,2026-08-14 21:51:10.930,161,ShaoXianCao (2)(Clone),-0.320000,0.890000,-1.800000,0.221033,0.561268,3.407522
863,2026-08-14 21:51:10.930,162,ShaoXianCao (3)(Clone),-0.320000,0.900000,-1.920000,353.939700,359.249200,9.648640
864,2026-08-14 21:51:10.931,203,YeZiZhi(Clone),-0.250000,0.900000,-1.840000,341.544800,7.414587,13.549380
865,2026-08-14 21:51:10.931,204,YeZiZhi (1)(Clone),-0.210000,0.890000,-1.930000,359.921300,359.762200,0.237784
866,2026-08-14 21:51:10.998,161,ShaoXianCao (2)(Clone),-0.320000,0.890000,-1.810000,356.839300,0.983741,7.506067
867,2026-08-14 21:51:10.998,162,ShaoXianCao (3)(Clone),-0.320000,0.900000,-1.920000,352.286800,1.071323,13.695340
868,2026-08-14 21:51:10.998,203,YeZiZhi(Clone),-0.250000,0.910000,-1.840000,338.015400,13.218500,14.620470
869,2026-08-14 21:51:11.061,159,ShaoXianCao(Clone),-0.410000,0.890000,-1.800000,359.518300,0.004673,0.421804
870,2026-08-14 21:51:11.061,160,ShaoXianCao (1)(Clone),-0.410000,0.890000,-1.920000,359.836800,359.833500,1.128492
871,2026-08-14 21:51:11.061,161,ShaoXianCao (2)(Clone),-0.320000,0.895407,-1.804593,354.918300,359.526900,11.542000
872,2026-08-14 21:51:11.061,162,ShaoXianCao (3)(Clone),-0.310000,0.900000,-1.930000,351.204500,4.754788,14.732170
873,2026-08-14 21:51:11.061,203,YeZiZhi(Clone),-0.250000,0.910000,-1.840000,336.437100,15.060400,14.286490
874,2026-08-14 21:51:11.114,159,ShaoXianCao(Clone),-0.410000,0.890000,-1.800000,359.604900,359.916100,1.346843
875,2026-08-14 21:51:11.114,161,ShaoXianCao (2)(Clone),-0.320000,0.900000,-1.810000,354.265600,0.592513,13.404060
876,2026-08-14 21:51:11.114,162,ShaoXianCao (3)(Clone),-0.310000,0.900000,-1.930000,348.978100,11.048590,14.687920
877,2026-08-14 21:51:11.115,203,YeZiZhi(Clone),-0.250000,0.910000,-1.840000,334.328800,16.559910,13.046650
878,2026-08-14 21:51:11.184,159,ShaoXianCao(Clone),-0.410000,0.890000,-1.800000,359.829700,359.920300,0.353179
879,2026-08-14 21:51:11.184,161,ShaoXianCao (2)(Clone),-0.320000,0.900000,-1.810000,353.940500,2.784144,12.542260
880,2026-08-14 21:51:11.184,162,ShaoXianCao (3)(Clone),-0.310000,0.900000,-1.930000,346.807100,16.660240,14.147550
881,2026-08-14 21:51:11.184,203,YeZiZhi(Clone),-0.250000,0.910000,-1.840000,332.862100,15.855450,12.261400
882,2026-08-14 21:51:11.237,161,ShaoXianCao (2)(Clone),-0.320000,0.900000,-1.810000,354.636700,6.463467,9.648080
883,2026-08-14 21:51:11.237,162,ShaoXianCao (3)(Clone),-0.310000,0.900000,-1.940000,343.819600,26.479630,12.808060
884,2026-08-14 21:51:11.237,203,YeZiZhi(Clone),-0.250000,0.910000,-1.840000,331.083000,10.320240,12.402120
885,2026-08-14 21:51:11.305,160,ShaoXianCao (1)(Clone),-0.410000,0.890000,-1.920000,359.868500,359.767900,0.020193
886,2026-08-14 21:51:11.305,161,ShaoXianCao (2)(Clone),-0.320000,0.890000,-1.810000,356.527300,10.181130,6.180030
887,2026-08-14 21:51:11.306,162,ShaoXianCao (3)(Clone),-0.310000,0.900000,-1.940000,341.216700,34.615910,11.527270
888,2026-08-14 21:51:11.306,203,YeZiZhi(Clone),-0.250000,0.910000,-1.840000,329.232800,3.616289,14.065720
889,2026-08-14 21:51:11.372,161,ShaoXianCao (2)(Clone),-0.320000,0.890000,-1.810000,1.279761,11.203860,358.821400
890,2026-08-14 21:51:11.372,162,ShaoXianCao (3)(Clone),-0.300000,0.908132,-1.950000,332.150000,52.539010,8.631483
891,2026-08-14 21:51:11.372,203,YeZiZhi(Clone),-0.250000,0.910000,-1.840000,322.034500,5.332036,13.924800
892,2026-08-14 21:51:11.431,161,ShaoXianCao (2)(Clone),-0.320000,0.890000,-1.810000,357.858300,11.360120,358.889000
893,2026-08-14 21:51:11.431,162,ShaoXianCao (3)(Clone),-0.300000,0.910000,-1.960000,321.036900,70.081830,2.405499
894,2026-08-14 21:51:11.431,203,YeZiZhi(Clone),-0.250000,0.919278,-1.840000,315.038900,1.790099,17.643340
895,2026-08-14 21:51:11.431,204,YeZiZhi (1)(Clone),-0.210000,0.890000,-1.930000,359.224400,359.607200,359.829300
896,2026-08-14 21:51:11.483,161,ShaoXianCao (2)(Clone),-0.320000,0.891547,-1.810000,352.972900,10.624820,1.719852
897,2026-08-14 21:51:11.484,162,ShaoXianCao (3)(Clone),-0.301547,0.910000,-1.970000,313.475300,79.371600,357.089100
898,2026-08-14 21:51:11.484,203,YeZiZhi(Clone),-0.250000,0.920000,-1.850000,310.563900,358.815800,20.903810
899,2026-08-14 21:51:11.539,161,ShaoXianCao (2)(Clone),-0.320000,0.900000,-1.810000,344.355100,9.280820,6.216015
900,2026-08-14 21:51:11.539,162,ShaoXianCao (3)(Clone),-0.314313,0.920000,-1.974313,296.091900,104.969400,334.844700
901,2026-08-14 21:51:11.539,203,YeZiZhi(Clone),-0.260000,0.920000,-1.850000,303.714500,4.584689,17.222530
902,2026-08-14 21:51:11.591,161,ShaoXianCao (2)(Clone),-0.320000,0.900000,-1.810000,342.726900,8.776178,7.283583
903,2026-08-14 21:51:11.591,162,ShaoXianCao (3)(Clone),-0.320000,0.920000,-1.980000,293.000400,114.283400,325.876000
904,2026-08-14 21:51:11.592,203,YeZiZhi(Clone),-0.260000,0.920000,-1.850000,303.080800,7.566808,15.023310
905,2026-08-14 21:51:11.661,159,ShaoXianCao(Clone),-0.410000,0.890000,-1.800000,0.065255,359.623200,1.383353
906,2026-08-14 21:51:11.661,160,ShaoXianCao (1)(Clone),-0.410000,0.890000,-1.920000,358.001600,0.329909,0.612474
907,2026-08-14 21:51:11.661,161,ShaoXianCao (2)(Clone),-0.321168,0.910000,-1.820000,335.047600,357.619300,17.046640
908,2026-08-14 21:51:11.661,162,ShaoXianCao (3)(Clone),-0.330000,0.920000,-1.990000,291.865000,174.163800,266.726900
909,2026-08-14 21:51:11.661,203,YeZiZhi(Clone),-0.260000,0.920000,-1.860000,298.210700,9.256979,15.880350
910,2026-08-14 21:51:11.721,159,ShaoXianCao(Clone),-0.410000,0.890000,-1.800000,358.745100,0.048634,1.246133
911,2026-08-14 21:51:11.721,160,ShaoXianCao (1)(Clone),-0.410000,0.896310,-1.920000,350.224400,359.891800,5.228047
912,2026-08-14 21:51:11.721,161,ShaoXianCao (2)(Clone),-0.336310,0.910000,-1.820000,332.466200,342.516800,23.771040
913,2026-08-14 21:51:11.721,162,ShaoXianCao (3)(Clone),-0.330000,0.920000,-1.990000,294.944000,171.137600,270.265400
914,2026-08-14 21:51:11.721,203,YeZiZhi(Clone),-0.260000,0.920000,-1.860000,298.292300,5.498055,16.054710
915,2026-08-14 21:51:11.721,204,YeZiZhi (1)(Clone),-0.210000,0.890000,-1.930000,359.822500,0.338449,359.445000
916,2026-08-14 21:51:11.776,159,ShaoXianCao(Clone),-0.410000,0.890000,-1.800000,357.754500,359.324100,2.193500
917,2026-08-14 21:51:11.776,160,ShaoXianCao (1)(Clone),-0.410000,0.900000,-1.920000,342.865900,0.127484,9.810088
918,2026-08-14 21:51:11.776,161,ShaoXianCao (2)(Clone),-0.340000,0.910000,-1.820000,326.990500,327.822300,32.715960
919,2026-08-14 21:51:11.776,162,ShaoXianCao (3)(Clone),-0.330000,0.920000,-1.990000,297.042600,171.031400,270.314000
920,2026-08-14 21:51:11.776,203,YeZiZhi(Clone),-0.260000,0.920000,-1.860000,297.814400,3.802788,16.574420
921,2026-08-14 21:51:11.835,159,ShaoXianCao(Clone),-0.410000,0.890000,-1.800000,358.230700,359.010500,4.180038
922,2026-08-14 21:51:11.835,160,ShaoXianCao (1)(Clone),-0.417780,0.900000,-1.920000,337.708600,355.576600,14.704920
923,2026-08-14 21:51:11.835,161,ShaoXianCao (2)(Clone),-0.347780,0.917780,-1.830000,323.890600,314.799000,42.001360
924,2026-08-14 21:51:11.835,162,ShaoXianCao (3)(Clone),-0.330000,0.927780,-1.990000,299.501900,173.932800,267.049400
925,2026-08-14 21:51:11.836,203,YeZiZhi(Clone),-0.260000,0.920000,-1.860000,297.759000,359.655700,19.367900
926,2026-08-14 21:51:11.909,159,ShaoXianCao(Clone),-0.410538,0.890538,-1.800000,359.048700,358.719800,10.452760
927,2026-08-14 21:51:11.909,160,ShaoXianCao (1)(Clone),-0.420538,0.910000,-1.920000,333.211400,342.724600,24.789790
928,2026-08-14 21:51:11.909,161,ShaoXianCao (2)(Clone),-0.360538,0.920000,-1.830538,332.456900,290.427500,60.512880
929,2026-08-14 21:51:11.909,162,ShaoXianCao (3)(Clone),-0.330000,0.920000,-2.000000,307.410400,171.379100,269.954900
930,2026-08-14 21:51:11.909,203,YeZiZhi(Clone),-0.260538,0.920000,-1.860000,297.374100,348.075200,25.656230
931,2026-08-14 21:51:11.975,159,ShaoXianCao(Clone),-0.420000,0.900000,-1.800000,358.628600,358.060100,20.526060
932,2026-08-14 21:51:11.975,160,ShaoXianCao (1)(Clone),-0.436006,0.910000,-1.920000,335.924000,320.062900,41.298200
933,2026-08-14 21:51:11.975,161,ShaoXianCao (2)(Clone),-0.370000,0.920000,-1.840000,348.080400,279.684100,66.170810
934,2026-08-14 21:51:11.975,162,ShaoXianCao (3)(Clone),-0.330000,0.920000,-2.000000,315.743900,171.372000,269.606800
935,2026-08-14 21:51:11.975,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,356.348200,90.531410,359.624300
936,2026-08-14 21:51:11.975,203,YeZiZhi(Clone),-0.270000,0.920000,-1.860000,297.223300,336.366200,33.002570
937,2026-08-14 21:51:12.041,159,ShaoXianCao(Clone),-0.430000,0.900000,-1.799428,5.967129,344.020800,18.891250
938,2026-08-14 21:51:12.041,160,ShaoXianCao (1)(Clone),-0.440572,0.920000,-1.920000,341.945700,307.098800,51.370650
939,2026-08-14 21:51:12.041,161,ShaoXianCao (2)(Clone),-0.380000,0.920000,-1.840000,358.094500,276.242300,67.346850
940,2026-08-14 21:51:12.041,162,ShaoXianCao (3)(Clone),-0.330000,0.920000,-2.000000,317.798300,171.316500,269.454800
941,2026-08-14 21:51:12.041,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,352.447400,90.481580,359.275400
942,2026-08-14 21:51:12.111,159,ShaoXianCao(Clone),-0.430000,0.900000,-1.782225,20.882020,322.969600,14.055830
943,2026-08-14 21:51:12.111,160,ShaoXianCao (1)(Clone),-0.450000,0.920000,-1.920000,344.177200,306.285000,49.641930
944,2026-08-14 21:51:12.111,161,ShaoXianCao (2)(Clone),-0.380000,0.920000,-1.840000,2.900606,274.929100,67.808330
945,2026-08-14 21:51:12.112,162,ShaoXianCao (3)(Clone),-0.330000,0.920000,-2.000000,316.883300,171.115000,269.796700
946,2026-08-14 21:51:12.112,186,WaiXingRen(Clone),-0.530000,0.890000,-1.940000,358.108300,89.557740,0.832028
947,2026-08-14 21:51:12.112,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,351.475200,90.548860,357.787400
948,2026-08-14 21:51:12.112,203,YeZiZhi(Clone),-0.270000,0.920000,-1.860000,297.011200,335.588700,33.406180
949,2026-08-14 21:51:12.175,159,ShaoXianCao(Clone),-0.420000,0.910000,-1.780000,31.313980,309.826800,9.385558
950,2026-08-14 21:51:12.175,204,YeZiZhi (1)(Clone),-0.210000,0.890000,-1.930000,0.036654,0.078831,358.811900
951,2026-08-14 21:51:12.242,159,ShaoXianCao(Clone),-0.420000,0.910000,-1.770000,37.758520,301.046800,5.002872
952,2026-08-14 21:51:12.242,161,ShaoXianCao (2)(Clone),-0.380000,0.920000,-1.840000,1.754468,275.208000,68.161420
953,2026-08-14 21:51:12.242,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,357.909400,91.090230,357.799500
954,2026-08-14 21:51:12.242,203,YeZiZhi(Clone),-0.270000,0.920000,-1.860000,297.355000,334.660400,34.075980
955,2026-08-14 21:51:12.306,159,ShaoXianCao(Clone),-0.430000,0.920000,-1.760000,58.407610,276.947800,345.405200
956,2026-08-14 21:51:12.306,160,ShaoXianCao (1)(Clone),-0.450000,0.920000,-1.920000,343.724900,306.711800,49.927620
957,2026-08-14 21:51:12.306,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,5.131541,92.406090,2.261246
958,2026-08-14 21:51:12.306,203,YeZiZhi(Clone),-0.270000,0.920000,-1.860000,297.460200,334.165700,34.490800
959,2026-08-14 21:51:12.362,159,ShaoXianCao(Clone),-0.446257,0.926257,-1.743743,69.868900,205.901500,273.164800
960,2026-08-14 21:51:12.435,159,ShaoXianCao(Clone),-0.463776,0.940000,-1.716224,45.655620,165.384400,229.241200
961,2026-08-14 21:51:12.435,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,5.714535,92.449810,6.337625
962,2026-08-14 21:51:12.489,159,ShaoXianCao(Clone),-0.511294,0.870417,-1.645649,5.338897,159.429200,217.948400
963,2026-08-14 21:51:12.489,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,0.588209,91.986160,2.893577
964,2026-08-14 21:51:12.541,159,ShaoXianCao(Clone),-0.513681,0.865277,-1.642638,3.719434,159.369000,217.608400
965,2026-08-14 21:51:12.596,159,ShaoXianCao(Clone),-0.539058,0.753766,-1.590941,338.852200,159.704300,212.347600
966,2026-08-14 21:51:12.645,159,ShaoXianCao(Clone),-0.565455,0.612727,-1.549091,318.524900,162.347400,206.792400
967,2026-08-14 21:51:12.645,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,358.040200,93.349660,356.967100
968,2026-08-14 21:51:12.696,59,DaJiao_lv(Clone),-0.660000,0.160000,-1.710000,357.784800,358.077200,0.050004
969,2026-08-14 21:51:12.696,61,DaJiao_lv (2)(Clone),-0.560000,0.160000,-1.700000,359.887700,357.386300,359.672800
970,2026-08-14 21:51:12.696,159,ShaoXianCao(Clone),-0.587905,0.396762,-1.504191,291.235000,164.122400,201.774800
971,2026-08-14 21:51:12.747,59,DaJiao_lv(Clone),-0.660000,0.166243,-1.710000,354.058600,358.107700,1.307411
972,2026-08-14 21:51:12.747,61,DaJiao_lv (2)(Clone),-0.560000,0.160000,-1.700000,358.616100,357.395100,359.219400
973,2026-08-14 21:51:12.748,159,ShaoXianCao(Clone),-0.596243,0.243814,-1.467514,274.959100,108.049800,257.127000
974,2026-08-14 21:51:12.748,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,1.295824,94.961260,1.148300
975,2026-08-14 21:51:12.798,59,DaJiao_lv(Clone),-0.660000,0.170000,-1.710000,348.825600,357.828400,3.790195
976,2026-08-14 21:51:12.800,159,ShaoXianCao(Clone),-0.610000,0.020000,-1.460000,322.989300,7.970807,356.866800
977,2026-08-14 21:51:12.852,59,DaJiao_lv(Clone),-0.660000,0.170000,-1.710000,345.696000,357.679600,5.115286
978,2026-08-14 21:51:12.852,61,DaJiao_lv (2)(Clone),-0.560000,0.160000,-1.700000,358.885100,357.386000,359.983200
979,2026-08-14 21:51:12.852,159,ShaoXianCao(Clone),-0.610000,0.010000,-1.460000,340.080900,3.895702,1.032957
980,2026-08-14 21:51:12.852,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,359.434400,95.226260,2.153439
981,2026-08-14 21:51:12.914,59,DaJiao_lv(Clone),-0.660000,0.170000,-1.710000,341.073300,357.296700,7.038868
982,2026-08-14 21:51:12.914,61,DaJiao_lv (2)(Clone),-0.560000,0.160000,-1.700000,0.256252,357.444900,0.014612
983,2026-08-14 21:51:12.915,159,ShaoXianCao(Clone),-0.610000,0.003717,-1.460000,3.132891,2.433550,3.377445
984,2026-08-14 21:51:12.986,59,DaJiao_lv(Clone),-0.660000,0.170000,-1.710000,338.519800,357.044300,7.913850
985,2026-08-14 21:51:12.986,159,ShaoXianCao(Clone),-0.610000,0.010000,-1.454861,12.263300,2.459277,3.610865
986,2026-08-14 21:51:12.986,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,0.338073,95.248540,358.842700
987,2026-08-14 21:51:13.050,59,DaJiao_lv(Clone),-0.660000,0.180000,-1.710000,327.196600,356.413600,11.150070
988,2026-08-14 21:51:13.051,159,ShaoXianCao(Clone),-0.610000,0.020000,-1.448968,40.059240,2.996871,4.045545
989,2026-08-14 21:51:13.051,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,359.772700,95.256680,0.314544
990,2026-08-14 21:51:13.121,59,DaJiao_lv(Clone),-0.660000,0.184863,-1.714863,314.146500,358.176800,13.179550
991,2026-08-14 21:51:13.121,159,ShaoXianCao(Clone),-0.610000,0.030000,-1.435137,65.074180,11.404480,11.062960
992,2026-08-14 21:51:13.185,59,DaJiao_lv(Clone),-0.660000,0.190000,-1.724620,297.756700,1.528762,14.246370
993,2026-08-14 21:51:13.185,62,DaJiao_lv (3)(Clone),-0.660000,0.160000,-1.940000,359.517400,357.534900,359.382600
994,2026-08-14 21:51:13.185,159,ShaoXianCao(Clone),-0.610000,0.030000,-1.420000,84.625130,58.289510,57.754350
995,2026-08-14 21:51:13.186,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,0.025683,95.256560,359.440500
996,2026-08-14 21:51:13.247,59,DaJiao_lv(Clone),-0.660000,0.200000,-1.748485,273.969200,255.131600,126.043000
997,2026-08-14 21:51:13.247,62,DaJiao_lv (3)(Clone),-0.660000,0.160000,-1.940000,358.991500,357.430700,359.887600
998,2026-08-14 21:51:13.248,159,ShaoXianCao(Clone),-0.610000,0.030000,-1.420000,89.808200,110.963100,110.058100
999,2026-08-14 21:51:13.299,59,DaJiao_lv(Clone),-0.660000,0.200000,-1.750000,275.324600,236.291400,145.028700
1000,2026-08-14 21:51:13.299,159,ShaoXianCao(Clone),-0.610000,0.030000,-1.420000,89.586940,238.345100,237.448900
1001,2026-08-14 21:51:13.373,59,DaJiao_lv(Clone),-0.660000,0.200000,-1.750000,274.573300,226.384700,155.153900
1002,2026-08-14 21:51:13.373,159,ShaoXianCao(Clone),-0.610000,0.030000,-1.420000,88.728670,260.885100,259.890000
1003,2026-08-14 21:51:13.437,159,ShaoXianCao(Clone),-0.610000,0.030000,-1.420000,89.023610,77.777690,76.825620
1004,2026-08-14 21:51:13.503,59,DaJiao_lv(Clone),-0.660000,0.200000,-1.750000,274.480000,224.597900,156.940000
1005,2026-08-14 21:51:13.503,62,DaJiao_lv (3)(Clone),-0.660000,0.160000,-1.940000,0.653590,357.384600,359.774600
1006,2026-08-14 21:51:13.503,159,ShaoXianCao(Clone),-0.610000,0.030000,-1.420000,88.528590,82.201410,81.305200
1007,2026-08-14 21:51:13.609,62,DaJiao_lv (3)(Clone),-0.660000,0.160000,-1.940000,359.605700,357.544100,0.087676
1008,2026-08-14 21:51:13.666,59,DaJiao_lv(Clone),-0.660000,0.200000,-1.750000,274.387900,223.252100,158.399200
1009,2026-08-14 21:51:15.690,149,Qdi_zhenzi(Clone),0.100000,0.890000,-1.810000,0.218803,359.760500,359.020200
1010,2026-08-14 21:51:15.749,149,Qdi_zhenzi(Clone),0.110000,0.900000,-1.810000,3.607903,352.131600,354.780800
1011,2026-08-14 21:51:15.942,149,Qdi_zhenzi(Clone),0.110000,0.900000,-1.810000,0.217910,351.931700,348.574100
1012,2026-08-14 21:51:16.003,149,Qdi_zhenzi(Clone),0.110000,0.900000,-1.810000,359.099900,351.241900,351.383500
1013,2026-08-14 21:51:16.058,149,Qdi_zhenzi(Clone),0.110000,0.890000,-1.810000,0.106568,351.039600,359.390000
1014,2026-08-14 21:51:16.112,149,Qdi_zhenzi(Clone),0.110000,0.890000,-1.810000,0.450825,351.044700,1.228651
1015,2026-08-14 21:51:16.231,149,Qdi_zhenzi(Clone),0.110000,0.890000,-1.810000,359.735700,351.140400,357.614900
1016,2026-08-14 21:51:16.295,149,Qdi_zhenzi(Clone),0.110000,0.890000,-1.810000,357.946800,351.176400,357.633100
1017,2026-08-14 21:51:16.349,149,Qdi_zhenzi(Clone),0.110000,0.900000,-1.810000,353.524100,350.394400,358.076300
1018,2026-08-14 21:51:16.411,149,Qdi_zhenzi(Clone),0.110000,0.900000,-1.819555,343.099200,350.189200,359.661900
1019,2026-08-14 21:51:16.412,150,Qdi_zhenzi (1)(Clone),0.100000,0.890000,-1.950000,356.390000,359.764500,359.928200
1020,2026-08-14 21:51:16.525,149,Qdi_zhenzi(Clone),0.110000,0.900000,-1.820000,337.993400,349.901200,-0.003161
1021,2026-08-14 21:51:16.525,150,Qdi_zhenzi (1)(Clone),0.100000,0.896713,-1.950000,351.353100,359.671200,359.786600
1022,2026-08-14 21:51:16.583,149,Qdi_zhenzi(Clone),0.110000,0.900000,-1.820000,335.451200,349.875100,359.904400
1023,2026-08-14 21:51:16.583,150,Qdi_zhenzi (1)(Clone),0.100000,0.900000,-1.950000,348.554100,359.606000,359.959900
1024,2026-08-14 21:51:16.642,149,Qdi_zhenzi(Clone),0.110000,0.900000,-1.820000,333.573700,350.004200,359.896200
1025,2026-08-14 21:51:16.642,150,Qdi_zhenzi (1)(Clone),0.100000,0.900000,-1.950000,346.398300,359.443200,359.986600
1026,2026-08-14 21:51:16.699,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,330.632300,349.952600,359.858600
1027,2026-08-14 21:51:16.699,150,Qdi_zhenzi (1)(Clone),0.100000,0.900000,-1.950000,342.987300,359.111100,0.052858
1028,2026-08-14 21:51:16.759,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,328.017500,349.897300,359.842200
1029,2026-08-14 21:51:16.759,150,Qdi_zhenzi (1)(Clone),0.100000,0.900000,-1.950000,339.869900,358.964400,359.942500
1030,2026-08-14 21:51:16.814,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,325.432800,349.962200,359.677700
1031,2026-08-14 21:51:16.814,150,Qdi_zhenzi (1)(Clone),0.100000,0.900000,-1.950000,336.884800,358.913900,359.941300
1032,2026-08-14 21:51:16.868,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,324.678300,349.816400,359.829300
1033,2026-08-14 21:51:16.868,150,Qdi_zhenzi (1)(Clone),0.100000,0.900000,-1.950000,335.658200,359.120200,359.946700
1034,2026-08-14 21:51:17.069,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,324.286100,350.289600,359.500700
1035,2026-08-14 21:51:17.121,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,320.498800,352.668900,356.773800
1036,2026-08-14 21:51:17.121,150,Qdi_zhenzi (1)(Clone),0.100000,0.900000,-1.950000,335.928000,359.893400,359.617800
1037,2026-08-14 21:51:17.185,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,320.008900,353.315400,355.931600
1038,2026-08-14 21:51:17.238,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,321.300600,352.999200,356.379500
1039,2026-08-14 21:51:17.290,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,322.761000,351.337400,357.907600
1040,2026-08-14 21:51:17.404,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,324.190300,350.780400,358.602400
1041,2026-08-14 21:51:17.476,149,Qdi_zhenzi(Clone),0.110000,0.910000,-1.820000,324.373000,349.366200,359.534800
1042,2026-08-14 21:51:17.526,150,Qdi_zhenzi (1)(Clone),0.100000,0.900000,-1.950000,335.657000,359.156800,359.776700
1043,2026-08-14 21:51:20.033,101,Kele(Clone),-0.220000,1.610000,-1.780000,359.129800,0.341305,359.630100
1044,2026-08-14 21:51:20.151,101,Kele(Clone),-0.220000,1.610000,-1.780000,0.310763,359.971600,359.886600
1045,2026-08-14 21:51:20.202,101,Kele(Clone),-0.220000,1.610000,-1.780000,356.384600,3.979703,359.027600
1046,2026-08-14 21:51:20.264,101,Kele(Clone),-0.220000,1.610000,-1.780000,353.767900,5.590744,358.766200
1047,2026-08-14 21:51:20.316,101,Kele(Clone),-0.220000,1.610000,-1.780000,350.087000,9.073295,357.708200
1048,2026-08-14 21:51:20.380,101,Kele(Clone),-0.220000,1.610000,-1.780000,350.602300,16.228100,356.317600
1049,2026-08-14 21:51:20.436,101,Kele(Clone),-0.220000,1.610000,-1.780000,353.475000,25.601680,353.363000
1050,2026-08-14 21:51:20.487,101,Kele(Clone),-0.220000,1.610000,-1.780000,356.018800,25.136560,352.511000
1051,2026-08-14 21:51:20.487,103,Kele (2)(Clone),-0.120000,1.610000,-1.780000,359.674500,1.251906,358.925900
1052,2026-08-14 21:51:20.551,101,Kele(Clone),-0.220000,1.610000,-1.780000,1.283639,24.479130,355.788700
1053,2026-08-14 21:51:20.551,103,Kele (2)(Clone),-0.110000,1.610000,-1.780000,357.301100,11.128250,349.535000
1054,2026-08-14 21:51:20.617,101,Kele(Clone),-0.220000,1.610000,-1.780000,3.126607,24.473200,0.645591
1055,2026-08-14 21:51:20.617,103,Kele (2)(Clone),-0.110000,1.620000,-1.780000,356.573500,16.112410,339.127500
1056,2026-08-14 21:51:20.670,101,Kele(Clone),-0.220000,1.610000,-1.780000,2.509365,23.736520,0.161858
1057,2026-08-14 21:51:20.670,103,Kele (2)(Clone),-0.110000,1.620000,-1.780000,355.792600,15.857450,333.398800
1058,2026-08-14 21:51:20.730,101,Kele(Clone),-0.220000,1.610000,-1.780000,357.258400,20.227190,359.730100
1059,2026-08-14 21:51:20.730,103,Kele (2)(Clone),-0.091171,1.628829,-1.771171,16.086290,53.160560,321.851700
1060,2026-08-14 21:51:20.785,103,Kele (2)(Clone),-0.083811,1.630000,-1.770000,28.893740,65.608930,319.279500
1061,2026-08-14 21:51:20.834,103,Kele (2)(Clone),-0.070000,1.633736,-1.760000,56.224980,71.373920,306.064200
1062,2026-08-14 21:51:20.886,101,Kele(Clone),-0.220000,1.610000,-1.780000,0.539003,20.365170,359.924000
1063,2026-08-14 21:51:20.886,103,Kele (2)(Clone),-0.063290,1.639780,-1.760000,70.436650,56.211700,285.884100
1064,2026-08-14 21:51:20.954,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,84.833960,39.332980,267.620400
1065,2026-08-14 21:51:21.017,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,88.251010,39.268240,267.511100
