frame,time_from_origin_s,centroid_x_m,centroid_y_m,centroid_z_m,valid
7469,82.988889,0.114206,0.956043,1.403785,1
7470,83.000000,0.114676,0.956805,1.398372,1
7471,83.011111,0.115204,0.957240,1.392836,1
7472,83.022222,0.115620,0.957728,1.387327,1
7473,83.033333,0.115726,0.958156,1.381687,1
7474,83.044444,0.116017,0.958977,1.376035,1
7475,83.055556,0.115956,0.959236,1.370271,1
7476,83.066667,0.115809,0.959742,1.364122,1
7477,83.077778,0.115779,0.960471,1.358234,1
7478,83.088889,0.115704,0.960789,1.351886,1
7479,83.100000,0.115685,0.961623,1.346256,1
7480,83.111111,0.115821,0.963010,1.340369,1
7481,83.122222,0.115737,0.963868,1.334243,1
7482,83.133333,0.115315,0.964110,1.328015,1
7483,83.144444,0.115011,0.964472,1.321853,1
7484,83.155556,0.114193,0.963531,1.315374,1
7485,83.166667,0.113723,0.963460,1.309132,1
7486,83.177778,0.113259,0.963467,1.302725,1
7487,83.188889,0.112382,0.962499,1.296370,1
7488,83.200000,0.111854,0.962517,1.289796,1
7489,83.211111,0.111056,0.962180,1.283164,1
7490,83.222222,0.110207,0.961828,1.276367,1
7491,83.233333,0.109464,0.961587,1.270060,1
7492,83.244444,0.108295,0.960649,1.263543,1
7493,83.255556,0.107251,0.960261,1.256827,1
7494,83.266667,0.106160,0.960056,1.250035,1
7495,83.277778,0.104698,0.959501,1.243068,1
7496,83.288889,0.103251,0.958988,1.235988,1
7497,83.300000,0.101744,0.958376,1.229080,1
7498,83.311111,0.100057,0.957834,1.222250,1
7499,83.322222,0.098254,0.957477,1.215319,1
7500,83.333333,0.096423,0.956636,1.208562,1
7501,83.344444,0.094508,0.955913,1.201692,1
7502,83.355556,0.092684,0.955236,1.195004,1
7503,83.366667,0.090934,0.954739,1.188611,1
7504,83.377778,0.088810,0.953944,1.181905,1
7505,83.388889,0.089528,0.952654,1.176669,1
7506,83.400000,0.087726,0.953621,1.169829,1
7507,83.411111,0.086038,0.953551,1.164053,1
7508,83.422222,0.084199,0.953703,1.158018,1
7509,83.433333,0.082195,0.953366,1.151939,1
7510,83.444444,0.079698,0.952779,1.145994,1
7511,83.455556,0.077490,0.951707,1.140010,1
7512,83.466667,0.075088,0.949926,1.134152,1
7513,83.477778,0.072357,0.947819,1.128165,1
7514,83.488889,0.069419,0.946686,1.121964,1
7515,83.500000,0.066756,0.947662,1.115375,1
7516,83.511111,0.063660,0.949091,1.108847,1
7517,83.522222,0.061099,0.952462,1.101837,1
7518,83.533333,0.058126,0.953951,1.095319,1
7519,83.544444,0.054843,0.954417,1.089218,1
7520,83.555556,0.051872,0.956050,1.082862,1
7521,83.566667,0.048945,0.957974,1.076542,1
7522,83.577778,0.046106,0.960488,1.070087,1
7523,83.588889,0.043265,0.963066,1.063426,1
7524,83.600000,0.040224,0.964647,1.057520,1
7525,83.611111,0.037557,0.967426,1.051080,1
7526,83.622222,0.034660,0.969544,1.044672,1
7527,83.633333,0.031843,0.971667,1.038106,1
7528,83.644444,0.028839,0.973208,1.031558,1
7529,83.655556,0.026161,0.975357,1.024834,1
7530,83.666667,0.023735,0.977838,1.017661,1
7531,83.677778,0.021245,0.979360,1.010798,1
7532,83.688889,0.020498,0.982393,1.003061,1
7533,83.700000,0.018716,0.984052,0.995731,1
7534,83.711111,0.017282,0.986237,0.987850,1
7535,83.722222,0.016318,0.988694,0.979227,1
7536,83.733333,0.013301,0.989193,0.971417,1
7537,83.744444,-0.003585,0.938507,0.982416,1
7538,83.755556,-0.005237,0.932370,0.972356,1
7539,83.766667,-0.005360,0.928444,0.966952,1
7540,83.777778,-0.005425,0.924723,0.960685,1
7541,83.788889,-0.005817,0.921738,0.953929,1
7542,83.800000,-0.006985,0.919820,0.946509,1
7543,83.811111,-0.007511,0.917661,0.939169,1
7544,83.822222,-0.005659,0.915989,0.927131,1
7545,83.833333,-0.005010,0.913914,0.918946,1
7546,83.844444,-0.004963,0.912405,0.911265,1
7547,83.855556,-0.005843,0.911662,0.903775,1
7548,83.866667,-0.007524,0.911561,0.896257,1
7549,83.877778,-0.009935,0.911807,0.888508,1
7550,83.888889,-0.012510,0.912123,0.880888,1
7551,83.900000,-0.015121,0.912431,0.873190,1
7552,83.911111,-0.017845,0.912658,0.865610,1
7553,83.922222,-0.020503,0.912711,0.857988,1
7554,83.933333,-0.022878,0.912781,0.850550,1
7555,83.944444,-0.025096,0.912778,0.843120,1
7556,83.955556,-0.026778,0.912881,0.836218,1
7557,83.966667,-0.028672,0.912779,0.828869,1
7558,83.977778,-0.030552,0.912760,0.821487,1
7559,83.988889,-0.031973,0.911419,0.814614,1
7560,84.000000,-0.033594,0.911090,0.807409,1
7561,84.011111,-0.035235,0.910849,0.800193,1
7562,84.022222,-0.036831,0.910617,0.793001,1
7563,84.033333,-0.038345,0.910373,0.785835,1
7564,84.044444,-0.039814,0.910069,0.778798,1
7565,84.055556,-0.041232,0.909737,0.771697,1
7566,84.066667,-0.042572,0.909379,0.764689,1
7567,84.077778,-0.043805,0.909104,0.757693,1
7568,84.088889,-0.044964,0.908717,0.750717,1
7569,84.100000,-0.046066,0.908300,0.743807,1
7570,84.111111,-0.047050,0.907702,0.736974,1
7571,84.122222,-0.048020,0.907017,0.730204,1
7572,84.133333,-0.048968,0.906131,0.723433,1
7573,84.144444,-0.049840,0.905397,0.716711,1
7574,84.155556,-0.050543,0.904354,0.710113,1
7575,84.166667,-0.051284,0.903256,0.703414,1
7576,84.177778,-0.051997,0.901996,0.696856,1
7577,84.188889,-0.052616,0.900656,0.690338,1
7578,84.200000,-0.053216,0.899240,0.683816,1
7579,84.211111,-0.053456,0.897879,0.677564,1
7580,84.222222,-0.054436,0.896105,0.670486,1
7581,84.233333,-0.055090,0.894525,0.664093,1
7582,84.244444,-0.055726,0.892903,0.657724,1
7583,84.255556,-0.056439,0.892066,0.651811,1
7584,84.266667,-0.056797,0.890395,0.644950,1
7585,84.277778,-0.057235,0.888681,0.638002,1
7586,84.288889,-0.057598,0.887235,0.630792,1
7587,84.300000,-0.057767,0.886244,0.623239,1
7588,84.311111,-0.057803,0.885774,0.615429,1
7589,84.322222,-0.057847,0.885540,0.607779,1
7590,84.333333,-0.057965,0.885612,0.600383,1
7591,84.344444,-0.058216,0.885953,0.592896,1
7592,84.355556,-0.058744,0.886437,0.585280,1
7593,84.366667,-0.059076,0.887013,0.577833,1
7594,84.377778,-0.059358,0.887661,0.570274,1
7595,84.388889,-0.059699,0.888410,0.562575,1
7596,84.400000,-0.059971,0.889153,0.554821,1
7597,84.411111,-0.060271,0.889851,0.547057,1
7598,84.422222,-0.060522,0.890579,0.539313,1
7599,84.433333,-0.060795,0.891268,0.531700,1
7600,84.444444,-0.061108,0.892155,0.524039,1
7601,84.455556,-0.061542,0.893089,0.516195,1
7602,84.466667,-0.062061,0.894109,0.508228,1
7603,84.477778,-0.062763,0.895342,0.500194,1
7604,84.488889,-0.063600,0.896513,0.492104,1
7605,84.500000,-0.064552,0.897605,0.483945,1
7606,84.511111,-0.065512,0.898589,0.475660,1
7607,84.522222,-0.066324,0.900029,0.467294,1
7608,84.533333,-0.067329,0.901008,0.458747,1
7609,84.544444,-0.068298,0.901925,0.450219,1
7610,84.555556,-0.068944,0.902712,0.441980,1
7611,84.566667,-0.070058,0.903198,0.433183,1
7612,84.577778,-0.070479,0.903679,0.424674,1
7613,84.588889,-0.071211,0.904248,0.416080,1
7614,84.600000,-0.071983,0.904708,0.407501,1
7615,84.611111,-0.072680,0.905139,0.398782,1
7616,84.622222,-0.073407,0.905350,0.390118,1
7617,84.633333,-0.074135,0.905793,0.381221,1
7618,84.644444,-0.074820,0.905892,0.372429,1
7619,84.655556,-0.075460,0.905955,0.363747,1
7620,84.666667,-0.076101,0.905896,0.355006,1
7621,84.677778,-0.077742,0.905289,0.347299,1
7622,84.688889,-0.076711,0.902322,0.340295,1
7623,84.700000,-0.081815,0.902715,0.335790,1
7624,84.711111,-0.083563,0.901992,0.327651,1
7625,84.722222,-0.084458,0.901425,0.319433,1
7626,84.733333,-0.085446,0.900868,0.310956,1
7627,84.744444,-0.086508,0.900440,0.302377,1
7628,84.755556,-0.087487,0.900091,0.293780,1
7629,84.766667,-0.088540,0.899716,0.285151,1
7630,84.777778,-0.089591,0.899294,0.276600,1
7631,84.788889,-0.090586,0.898844,0.268213,1
7632,84.800000,-0.091755,0.898445,0.259585,1
7633,84.811111,-0.092918,0.898031,0.251338,1
7634,84.822222,-0.094067,0.897534,0.243202,1
7635,84.833333,-0.095314,0.896863,0.235239,1
7636,84.844444,-0.096589,0.896077,0.227456,1
7637,84.855556,-0.097803,0.895242,0.219861,1
7638,84.866667,-0.099171,0.894135,0.212440,1
7639,84.877778,-0.100522,0.892916,0.205190,1
7640,84.888889,-0.101925,0.891606,0.198074,1
7641,84.900000,-0.103313,0.890304,0.191154,1
7642,84.911111,-0.104707,0.889057,0.184208,1
7643,84.922222,-0.106167,0.887759,0.177440,1
7644,84.933333,-0.107649,0.886364,0.170647,1
7645,84.944444,-0.109276,0.885221,0.163533,1
7646,84.955556,-0.111164,0.884794,0.156085,1
7647,84.966667,-0.113062,0.884710,0.148647,1
7648,84.977778,-0.115021,0.884695,0.141431,1
7649,84.988889,-0.116926,0.884933,0.134382,1
7650,85.000000,-0.118783,0.885528,0.127320,1
7651,85.011111,-0.120579,0.886494,0.120169,1
7652,85.022222,-0.122317,0.887672,0.113054,1
7653,85.033333,-0.124135,0.888849,0.105842,1
7654,85.044444,-0.125832,0.890424,0.098611,1
7655,85.055556,-0.127483,0.891989,0.091361,1
7656,85.066667,-0.129133,0.893534,0.083963,1
7657,85.077778,-0.130728,0.894912,0.076554,1
7658,85.088889,-0.132364,0.896149,0.069013,1
7659,85.100000,-0.133955,0.897227,0.061396,1
7660,85.111111,-0.135444,0.898096,0.053870,1
7661,85.122222,-0.136834,0.898785,0.046254,1
7662,85.133333,-0.138257,0.899294,0.038520,1
7663,85.144444,-0.139356,0.899927,0.030867,1
7664,85.155556,-0.140584,0.900545,0.022909,1
7665,85.166667,-0.141690,0.900979,0.014968,1
7666,85.177778,-0.142735,0.901424,0.006776,1
7667,85.188889,-0.143733,0.901899,-0.001483,1
7668,85.200000,-0.144657,0.902400,-0.009816,1
7669,85.211111,-0.145562,0.902899,-0.018348,1
7670,85.222222,-0.146421,0.903385,-0.026773,1
7671,85.233333,-0.147101,0.903989,-0.035373,1
7672,85.244444,-0.147832,0.904530,-0.043957,1
7673,85.255556,-0.148502,0.905127,-0.052518,1
7674,85.266667,-0.149159,0.905657,-0.061233,1
7675,85.277778,-0.149595,0.906027,-0.069928,1
7676,85.288889,-0.150236,0.906365,-0.078679,1
7677,85.300000,-0.151876,0.904829,-0.086549,1
7678,85.311111,-0.152413,0.905032,-0.095898,1
7679,85.322222,-0.152961,0.905072,-0.104778,1
7680,85.333333,-0.153416,0.905009,-0.113775,1
7681,85.344444,-0.153842,0.904715,-0.122895,1
7682,85.355556,-0.154147,0.904385,-0.131756,1
7683,85.366667,-0.154489,0.903884,-0.140587,1
7684,85.377778,-0.154682,0.903358,-0.149563,1
7685,85.388889,-0.154812,0.902716,-0.158495,1
7686,85.400000,-0.154870,0.902103,-0.167621,1
7687,85.411111,-0.154712,0.901495,-0.176490,1
7688,85.422222,-0.154371,0.900707,-0.185385,1
7689,85.433333,-0.153909,0.899905,-0.194253,1
7690,85.444444,-0.153360,0.899092,-0.203093,1
7691,85.455556,-0.152747,0.898411,-0.211934,1
7692,85.466667,-0.152076,0.897674,-0.220546,1
7693,85.477778,-0.151288,0.896911,-0.229199,1
7694,85.488889,-0.150503,0.896082,-0.237697,1
7695,85.500000,-0.149493,0.895224,-0.246215,1
7696,85.511111,-0.148508,0.894309,-0.254672,1
7697,85.522222,-0.147402,0.893283,-0.262895,1
7698,85.533333,-0.146207,0.892080,-0.271048,1
7699,85.544444,-0.144949,0.890704,-0.278850,1
7700,85.555556,-0.143626,0.889278,-0.286742,1
7701,85.566667,-0.142275,0.887711,-0.294528,1
7702,85.577778,-0.140879,0.886172,-0.302251,1
7703,85.588889,-0.139478,0.884666,-0.309887,1
7704,85.600000,-0.138015,0.883064,-0.317424,1
7705,85.611111,-0.136523,0.881555,-0.325005,1
7706,85.622222,-0.134957,0.880027,-0.332649,1
7707,85.633333,-0.133193,0.878954,-0.340627,1
7708,85.644444,-0.131167,0.878472,-0.348845,1
7709,85.655556,-0.129034,0.878518,-0.357235,1
7710,85.666667,-0.126971,0.878824,-0.365334,1
7711,85.677778,-0.125105,0.879377,-0.373194,1
7712,85.688889,-0.123280,0.880357,-0.381172,1
7713,85.700000,-0.121400,0.881590,-0.389132,1
7714,85.711111,-0.119448,0.883043,-0.397046,1
7715,85.722222,-0.117624,0.884549,-0.404995,1
7716,85.733333,-0.115870,0.886209,-0.412956,1
7717,85.744444,-0.114066,0.887868,-0.420846,1
7718,85.755556,-0.112416,0.889366,-0.428505,1
7719,85.766667,-0.110713,0.890825,-0.436518,1
7720,85.777778,-0.108864,0.892225,-0.444480,1
7721,85.788889,-0.107158,0.893435,-0.452537,1
7722,85.800000,-0.105449,0.894620,-0.460659,1
7723,85.811111,-0.103849,0.895534,-0.468784,1
7724,85.822222,-0.102338,0.896414,-0.476946,1
7725,85.833333,-0.100925,0.897312,-0.485260,1
7726,85.844444,-0.099149,0.898287,-0.493522,1
7727,85.855556,-0.097717,0.899036,-0.501938,1
7728,85.866667,-0.096507,0.899658,-0.510594,1
7729,85.877778,-0.095204,0.900258,-0.519309,1
7730,85.888889,-0.093853,0.900808,-0.527957,1
7731,85.900000,-0.092566,0.901406,-0.536803,1
7732,85.911111,-0.091284,0.901934,-0.545538,1
7733,85.922222,-0.090098,0.902435,-0.554316,1
7734,85.933333,-0.088891,0.902981,-0.563121,1
7735,85.944444,-0.087681,0.903474,-0.572017,1
7736,85.955556,-0.086639,0.903900,-0.580882,1
7737,85.966667,-0.085590,0.904249,-0.589641,1
7738,85.977778,-0.084507,0.904630,-0.598433,1
7739,85.988889,-0.083490,0.904891,-0.607201,1
7740,86.000000,-0.082379,0.905109,-0.615955,1
7741,86.011111,-0.081440,0.905254,-0.624701,1
7742,86.022222,-0.080526,0.905270,-0.633432,1
7743,86.033333,-0.079681,0.905188,-0.642096,1
7744,86.044444,-0.078859,0.905115,-0.650802,1
7745,86.055556,-0.078091,0.904973,-0.659519,1
7746,86.066667,-0.077428,0.904785,-0.668034,1
7747,86.077778,-0.076821,0.904639,-0.676756,1
7748,86.088889,-0.076306,0.904490,-0.685300,1
7749,86.100000,-0.075930,0.904107,-0.693930,1
7750,86.111111,-0.075610,0.903784,-0.702476,1
7751,86.122222,-0.075375,0.903374,-0.710954,1
7752,86.133333,-0.075242,0.902934,-0.719300,1
7753,86.144444,-0.075254,0.902534,-0.727608,1
7754,86.155556,-0.075344,0.902047,-0.735811,1
7755,86.166667,-0.075531,0.901539,-0.743892,1
7756,86.177778,-0.075796,0.900982,-0.751846,1
7757,86.188889,-0.076143,0.900369,-0.759681,1
7758,86.200000,-0.076448,0.899664,-0.767353,1
7759,86.211111,-0.076884,0.898951,-0.774974,1
7760,86.222222,-0.077358,0.898070,-0.782481,1
7761,86.233333,-0.077933,0.896978,-0.789840,1
7762,86.244444,-0.078526,0.895819,-0.797050,1
7763,86.255556,-0.079131,0.894511,-0.804099,1
7764,86.266667,-0.079849,0.893032,-0.810995,1
7765,86.277778,-0.080511,0.891517,-0.817784,1
7766,86.288889,-0.081226,0.889894,-0.824442,1
7767,86.300000,-0.081977,0.888271,-0.831071,1
7768,86.311111,-0.082800,0.886591,-0.837746,1
7769,86.322222,-0.083877,0.885313,-0.844832,1
7770,86.333333,-0.085225,0.884729,-0.852320,1
7771,86.344444,-0.086662,0.884459,-0.859670,1
7772,86.355556,-0.088072,0.884135,-0.866898,1
7773,86.366667,-0.089377,0.884103,-0.873941,1
7774,86.377778,-0.090792,0.884416,-0.881095,1
7775,86.388889,-0.091995,0.885196,-0.888356,1
7776,86.400000,-0.093313,0.886074,-0.895554,1
7777,86.411111,-0.094683,0.887121,-0.902788,1
7778,86.422222,-0.095980,0.888398,-0.910182,1
7779,86.433333,-0.097137,0.889657,-0.917552,1
7780,86.444444,-0.098407,0.890730,-0.924947,1
7781,86.455556,-0.099539,0.891708,-0.932450,1
7782,86.466667,-0.100582,0.892549,-0.940002,1
7783,86.477778,-0.101581,0.893309,-0.947664,1
7784,86.488889,-0.102567,0.893882,-0.955365,1
7785,86.500000,-0.103511,0.894365,-0.963178,1
7786,86.511111,-0.104449,0.894796,-0.971112,1
7787,86.522222,-0.105166,0.895145,-0.979073,1
7788,86.533333,-0.105924,0.895388,-0.987098,1
7789,86.544444,-0.106494,0.895823,-0.995284,1
7790,86.555556,-0.107153,0.896250,-1.003571,1
7791,86.566667,-0.107644,0.896678,-1.011924,1
7792,86.577778,-0.108102,0.897156,-1.020457,1
7793,86.588889,-0.108526,0.897670,-1.028975,1
7794,86.600000,-0.108880,0.898305,-1.037624,1
7795,86.611111,-0.109358,0.898990,-1.046157,1
7796,86.622222,-0.109782,0.899695,-1.054637,1
7797,86.633333,-0.110265,0.900303,-1.063264,1
7798,86.644444,-0.110812,0.900778,-1.072235,1
7799,86.655556,-0.111297,0.901384,-1.080709,1
7800,86.666667,-0.111740,0.901890,-1.089357,1
7801,86.677778,-0.112204,0.902327,-1.097995,1
7802,86.688889,-0.112672,0.902561,-1.106586,1
7803,86.700000,-0.113113,0.902746,-1.114969,1
7804,86.711111,-0.113485,0.902831,-1.123446,1
7805,86.722222,-0.113852,0.902699,-1.131825,1
7806,86.733333,-0.114256,0.902451,-1.140356,1
7807,86.744444,-0.114453,0.902285,-1.148796,1
7808,86.755556,-0.114593,0.902226,-1.157115,1
7809,86.766667,-0.114901,0.901748,-1.165631,1
7810,86.777778,-0.114869,0.901358,-1.173861,1
7811,86.788889,-0.114798,0.900889,-1.181989,1
7812,86.800000,-0.114739,0.900252,-1.189874,1
7813,86.811111,-0.114485,0.899728,-1.198013,1
7814,86.822222,-0.114298,0.899042,-1.205811,1
7815,86.833333,-0.114013,0.898337,-1.213481,1
7816,86.844444,-0.113686,0.897626,-1.220914,1
7817,86.855556,-0.113256,0.896730,-1.228255,1
7818,86.866667,-0.112803,0.895796,-1.235421,1
7819,86.877778,-0.112237,0.894811,-1.242478,1
7820,86.888889,-0.111706,0.893713,-1.249387,1
7821,86.900000,-0.111242,0.892474,-1.256103,1
7822,86.911111,-0.110585,0.891180,-1.262532,1
7823,86.922222,-0.109963,0.889818,-1.269039,1
7824,86.933333,-0.109306,0.888342,-1.275424,1
7825,86.944444,-0.108596,0.886893,-1.281835,1
7826,86.955556,-0.107801,0.885481,-1.288248,1
7827,86.966667,-0.106901,0.884047,-1.294663,1
7828,86.977778,-0.105835,0.882933,-1.301497,1
7829,86.988889,-0.104650,0.882225,-1.308497,1
7830,87.000000,-0.103490,0.881597,-1.315438,1
7831,87.011111,-0.102357,0.880996,-1.321915,1
7832,87.022222,-0.101420,0.880642,-1.328190,1
7833,87.033333,-0.100549,0.880999,-1.334410,1
7834,87.044444,-0.099844,0.881686,-1.340493,1
7835,87.055556,-0.098977,0.882663,-1.346657,1
7836,87.066667,-0.097704,0.884413,-1.353151,1
7837,87.077778,-0.096752,0.885966,-1.358990,1
7838,87.088889,-0.096240,0.887805,-1.364339,1
7839,87.100000,-0.095301,0.888568,-1.372307,1
7840,87.111111,-0.094589,0.889937,-1.378668,1
7841,87.122222,-0.093880,0.891500,-1.384616,1
7842,87.133333,-0.093127,0.892762,-1.390636,1
7843,87.144444,-0.092407,0.893858,-1.396753,1
7844,87.155556,-0.091701,0.894771,-1.403426,1
7845,87.166667,-0.091111,0.895436,-1.409930,1
7846,87.177778,-0.091076,0.895919,-1.416143,1
7847,87.188889,-0.090674,0.896436,-1.422641,1
7848,87.200000,-0.090440,0.897034,-1.429201,1
7849,87.211111,-0.090282,0.897424,-1.435897,1
7850,87.222222,-0.090333,0.897650,-1.442763,1
7851,87.233333,-0.090422,0.898043,-1.449630,1
7852,87.244444,-0.090335,0.898579,-1.456359,1
7853,87.255556,-0.090325,0.899108,-1.463109,1
7854,87.266667,-0.090240,0.899591,-1.469789,1
7855,87.277778,-0.090122,0.900155,-1.476600,1
7856,87.288889,-0.090014,0.900750,-1.483287,1
7857,87.300000,-0.089975,0.901350,-1.489990,1
7858,87.311111,-0.089772,0.901808,-1.496732,1
7859,87.322222,-0.089389,0.901826,-1.505317,1
7860,87.333333,-0.089181,0.902174,-1.511934,1
7861,87.344444,-0.088840,0.902638,-1.518498,1
7862,87.355556,-0.088741,0.902795,-1.524939,1
7863,87.366667,-0.088676,0.902682,-1.531382,1
7864,87.377778,-0.089157,0.902345,-1.537993,1
7865,87.388889,-0.088416,0.901261,-1.543560,1
7866,87.400000,-0.088650,0.903445,-1.550220,1
7867,87.411111,-0.088568,0.903441,-1.556221,1
7868,87.422222,-0.089189,0.902774,-1.562111,1
7869,87.433333,-0.089610,0.902529,-1.567992,1
7870,87.444444,-0.090073,0.902378,-1.573816,1
7871,87.455556,-0.090593,0.902175,-1.579524,1
7872,87.466667,-0.091141,0.901884,-1.585057,1
7873,87.477778,-0.091752,0.901556,-1.590576,1
7874,87.488889,-0.092341,0.901191,-1.595933,1
7875,87.500000,-0.093067,0.900653,-1.601133,1
7876,87.511111,-0.093705,0.900193,-1.606233,1
7877,87.522222,-0.094512,0.899630,-1.611175,1
7878,87.533333,-0.095282,0.898999,-1.615956,1
7879,87.544444,-0.096093,0.898280,-1.620591,1
7880,87.555556,-0.096990,0.897440,-1.625148,1
7881,87.566667,-0.098011,0.896530,-1.629672,1
7882,87.577778,-0.099075,0.895535,-1.633865,1
7883,87.588889,-0.100186,0.894507,-1.638147,1
7884,87.600000,-0.101358,0.893505,-1.642450,1
7885,87.611111,-0.102894,0.892707,-1.647080,1
7886,87.622222,-0.104663,0.892288,-1.651826,1
7887,87.633333,-0.106659,0.892063,-1.656448,1
7888,87.644444,-0.108709,0.891668,-1.661019,1
7889,87.655556,-0.110474,0.891394,-1.665566,1
7890,87.666667,-0.112253,0.891286,-1.670207,1
7891,87.677778,-0.114049,0.891242,-1.675050,1
7892,87.688889,-0.115654,0.891225,-1.679265,1
7893,87.700000,-0.117388,0.891312,-1.683725,1
7894,87.711111,-0.119104,0.891390,-1.688021,1
7895,87.722222,-0.120915,0.891695,-1.692203,1
7896,87.733333,-0.122666,0.892196,-1.696220,1
7897,87.744444,-0.124161,0.892966,-1.700121,1
7898,87.755556,-0.124664,0.893763,-1.704621,1
7899,87.766667,-0.126080,0.894418,-1.708623,1
7900,87.777778,-0.127707,0.895291,-1.712894,1
7901,87.788889,-0.129260,0.896262,-1.716969,1
7902,87.800000,-0.130529,0.897085,-1.721855,1
7903,87.811111,-0.131998,0.898029,-1.727180,1
7904,87.822222,-0.133198,0.898880,-1.732195,1
7905,87.833333,-0.134389,0.899648,-1.736902,1
7906,87.844444,-0.135461,0.900388,-1.741350,1
7907,87.855556,-0.136609,0.900912,-1.745706,1
7908,87.866667,-0.137525,0.901426,-1.749905,1
7909,87.877778,-0.138573,0.901804,-1.754216,1
7910,87.888889,-0.139535,0.902085,-1.758492,1
7911,87.900000,-0.140680,0.902204,-1.762716,1
7912,87.911111,-0.141527,0.902551,-1.766894,1
7913,87.922222,-0.142090,0.903201,-1.771540,1
7914,87.933333,-0.142025,0.903857,-1.776507,1
7915,87.944444,-0.141794,0.904522,-1.781363,1
7916,87.955556,-0.141663,0.905079,-1.785838,1
7917,87.966667,-0.141791,0.905732,-1.790095,1
7918,87.977778,-0.142097,0.906328,-1.794168,1
7919,87.988889,-0.142466,0.906916,-1.797979,1
